date,01-unknown,01-unknown-cumulative,02-export-tenths-watt,02-export-tenths-watt-cumulative,03-unknown,03-unknown-cumulative,04-unknown,04-unknown-cumulative,09-unknown,09-unknown-cumulative,10-also-export-tenths-watt,10-also-export-tenths-watt-cumulative,13-unknown,14-unknown,21-unknown,21-unknown-cumulative,22-unknown,22-unknown-cumulative,23-unknown,23-unknown-cumulative,24-unknown,24-unknown-cumulative,29-unknown,29-unknown-cumulative,30-unknown,30-unknown-cumulative,31-unknown,32-unknown,33-unknown,36864-unknown,41-unknown,41-unknown-cumulative,42-unknown,42-unknown-cumulative,43-unknown,43-unknown-cumulative,44-unknown,44-unknown-cumulative,49-unknown,49-unknown-cumulative,50-unknown,50-unknown-cumulative,51-unknown,52-unknown,53-unknown,61-unknown,61-unknown-cumulative,62-unknown,62-unknown-cumulative,63-unknown,63-unknown-cumulative,64-unknown,64-unknown-cumulative,69-unknown,69-unknown-cumulative,70-unknown,70-unknown-cumulative,71-unknown,72-unknown,73-unknown,uptime-millis
2023-06-04 10:02:00.400995,0,63068109480,68644,53603449560,0,25737554520,368,13824284760,0,75456350280,68645,58384148760,1000,49974,0,30291592680,29520,20804208840,902,14019987240,0,1214175600,0,33096908160,29534,22114782000,12572,234990,1000,0,0,24967402560,10076,23206126320,0,8865783720,449,7048384200,0,30005929800,10086,23878644840,4210,240165,999,0,22961136240,29048,24745138920,0,5568478560,821,8278418880,0,28122132600,29059,25349971320,12138,240091,1000,2245740350
2023-06-04 10:03:00.381750,0,63068109480,65211,53603852040,0,25737586200,215,13824285480,0,75456350280,65212,58384552680,1000,49980,0,30291592680,28481,20804386320,869,14019992640,0,1214175600,0,33096908160,28494,22114959480,12099,236181,1000,0,0,24967402560,8871,23206177800,0,8865814320,491,7048385280,0,30005929800,8885,23878709280,3808,240030,998,0,22961136240,27859,24745312080,0,5568478560,592,8278423200,0,28122132600,27865,25350144480,11763,238180,1000,2245800330
2023-06-04 10:04:00.371633,0,63068109480,68532,53604254880,0,25737618240,201,13824286200,0,75456350280,68532,58384957680,1000,49987,0,30291592680,29545,20804564160,983,14019998400,0,1214175600,0,33096908160,29561,22115137320,12554,235539,999,0,0,24967402560,10042,23206230000,0,8865845280,531,7048386360,0,30005929800,10056,23878774440,4195,240396,999,0,22961136240,28946,24745484880,0,5568478560,653,8278426800,0,28122132600,28953,25350317640,12218,237463,1000,2245860320
2023-06-04 10:05:00.361892,0,63068109480,62947,53604630000,0,25737651360,135,13824286560,0,75456350280,62947,58385335320,1000,49996,0,30291592680,29076,20804739840,1043,14020004880,0,1214175600,0,33096908160,29095,22115313000,12387,234931,999,0,0,24967402560,10092,23206282560,0,8865875880,643,7048387800,0,30005929800,10113,23878839600,4211,240794,998,0,22961136240,23779,24745632120,0,5568478920,535,8278429680,0,28122132600,23785,25350464880,10080,237007,1000,2245920311
2023-06-04 10:06:00.341794,0,63068109480,63064,53604999720,39,25737684480,0,13824286920,0,75456350280,63064,58385707560,1000,50000,0,30291592680,29124,20804914440,1036,14020011000,0,1214175600,0,33096908160,29142,22115487960,12388,235289,999,0,0,24967402560,10095,23206334760,0,8865906120,489,7048389240,0,30005929800,10107,23878904400,4215,240377,999,0,22961136240,23846,24745774680,0,5568478920,507,8278432920,0,28122132600,23851,25350607440,10034,238726,1000,2245980290
2023-06-04 10:07:00.333810,0,63068109480,63091,53605370520,0,25737716880,55,13824287640,0,75456350280,63091,58386080160,1000,49986,0,30291592680,29163,20805089760,995,14020016760,0,1214175600,0,33096908160,29180,22115663280,12396,235456,999,0,0,24967402560,10105,23206386960,0,8865937080,490,7048390320,0,30005929800,10117,23878969560,4218,240475,999,0,22961136240,23823,24745917960,0,5568478920,560,8278436160,0,28122132600,23829,25350750360,10008,239029,1000,2246040280
2023-06-04 10:08:00.321626,0,63068109480,68310,53605757880,275,25737750360,0,13824287640,0,75456350280,68311,58386470040,1000,49976,0,30291592680,29167,20805265080,1151,14020023240,0,1214175600,0,33096908160,29190,22115838600,12412,235216,999,0,0,24967402560,10089,23206439520,0,8865968400,276,7048391040,0,30005929800,10093,23879035080,4210,240353,1000,0,22961136240,29055,24746077440,0,5568478920,600,8278439760,0,28122132600,29061,25350910200,12142,239953,1000,2246100270
2023-06-04 10:09:00.310937,0,63068109480,68194,53606159640,0,25737782400,133,13824288000,0,75456350280,68194,58386873960,1000,49986,0,30291592680,29166,20805440040,1033,14020029360,0,1214175600,0,33096908160,29184,22116013920,12415,235111,999,0,0,24967402560,10095,23206492080,0,8865999000,451,7048392120,0,30005929800,10105,23879100600,4215,240337,999,0,22961136240,28934,24746251680,0,5568478920,715,8278444080,0,28122132600,28942,25351084440,12110,239651,1000,2246160260
2023-06-04 10:10:00.290706,0,63068109480,68261,53606560680,0,25737812640,765,13824289080,0,75456350280,68265,58387276440,1000,49967,0,30291592680,29179,20805615000,823,14020035120,0,1214175600,0,33096908160,29191,22116188880,12416,235158,1000,0,0,24967402560,10103,23206544640,0,8866028880,666,7048393200,0,30005930160,10125,23879165040,4223,240429,998,0,22961136240,28978,24746425200,0,5568478920,922,8278449120,0,28122132600,28993,25351257960,12134,239510,999,2246220240
2023-06-04 10:11:00.282184,0,63068109480,63894,53606957760,0,25737842520,578,13824290520,0,75456350280,63896,58387675680,1000,49979,0,30291592680,29280,20805790680,838,14020040160,0,1214175600,0,33096908160,29292,22116364560,12462,235106,1000,0,0,24967402560,10185,23206597920,0,8866058760,717,7048394280,0,30005930160,10210,23879230200,4257,240457,998,0,22961136240,24428,24746593680,0,5568478920,699,8278454160,0,28122132600,24438,25351426800,10298,238200,1000,2246280231
2023-06-04 10:12:00.271732,0,63068109480,63558,53607331800,0,25737872400,528,13824291600,0,75456350280,63560,58388051160,1000,49981,0,30291592680,29337,20805966360,881,14020045200,0,1214175600,0,33096908160,29350,22116540600,12465,235500,1000,0,0,24967402560,10231,23206651200,0,8866087920,728,7048396080,0,30005930160,10257,23879295360,4279,240286,997,0,22961136240,23990,24746738040,0,5568478920,680,8278458480,0,28122132600,24000,25351571160,10140,237633,1000,2246340221
2023-06-04 10:13:00.251262,0,63068109480,63823,53607706560,0,25737902640,300,13824293040,0,75456350280,63824,58388427720,1000,49990,0,30291592680,29552,20806143480,892,14020050240,0,1214175600,0,33096908160,29566,22116717720,12514,236314,1000,0,0,24967402560,10370,23206705560,0,8866116720,639,7048397520,0,30005930160,10390,23879360880,4337,240133,998,0,22961136240,23900,24746881680,0,5568478920,553,8278462440,0,28122132600,23907,25351714440,10103,237796,1000,2246400200
2023-06-04 10:14:00.241407,0,63068109480,69425,53608086720,0,25737931800,825,13824294480,0,75456350280,69430,58388810040,1000,49977,0,30291592680,29960,20806323840,639,14020054200,0,1214175600,0,33096908160,29967,22116898080,12732,235417,1000,0,0,24967402560,10408,23206761000,0,8866145520,664,7048398960,0,30005930160,10429,23879426760,4354,240068,998,0,22961136240,29057,24747026400,0,5568478920,800,8278465680,0,28122132600,29068,25351859520,12234,238289,1000,2246460190
2023-06-04 10:15:00.231827,0,63068109480,69555,53608499280,0,25737959160,717,13824295920,0,75456350280,69559,58389223680,1000,49978,0,30291592680,29893,20806504200,686,14020057800,0,1214175600,0,33096908160,29900,22117078440,12738,234778,1000,0,0,24967402560,10408,23206817160,0,8866173600,566,7048399680,0,30005930160,10423,23879493360,4351,240089,999,0,22961136240,29255,24747202080,0,5568478920,838,8278470360,0,28122132600,29267,25352035200,12307,238417,1000,2246520180
2023-06-04 10:16:00.214518,0,63068109480,70119,53608907520,0,25737985800,708,13824298080,0,75456350280,70123,58389633720,1000,49976,0,30291592680,29719,20806682040,801,14020061760,0,1214175600,0,33096908160,29730,22117256280,12759,233045,1000,0,0,24967402560,10417,23206871880,0,8866201320,423,7048401120,0,30005930160,10426,23879558520,4345,240496,999,0,22961136240,29983,24747377760,0,5568478920,1086,8278476480,0,28122132600,30002,25352210880,12516,240013,999,2246580160
2023-06-04 10:17:00.201823,0,63068109480,69600,53609318280,0,25738011720,1536,13824300240,0,75456350280,69617,58390045560,1000,49953,0,30291592680,29794,20806860960,457,14020065360,0,1214175600,0,33096908160,29797,22117435200,12742,233885,1000,0,0,24967402560,10396,23206927680,0,8866229040,757,7048402200,0,30005930160,10424,23879624040,4342,240634,997,0,22961136240,29410,24747554160,0,5568478920,1235,8278483320,0,28122132600,29436,25352387280,12298,239997,999,2246640150
2023-06-04 10:18:00.192007,0,63068109480,67755,53609724720,6180,25738041960,0,13824302040,0,75456350280,68036,58390453800,996,49964,0,30291592680,29880,20807039160,494,14020068600,0,1214175600,0,33096908160,29884,22117613760,12710,235166,1000,0,0,24967402560,8592,23206980600,6732,8866262160,0,7048402920,0,30005930160,10915,23879688840,4835,239836,787,0,22961136240,29284,24747729480,0,5568478920,1046,8278489800,0,28122132600,29302,25352562960,12253,239771,999,2246700140
2023-06-04 10:19:00.181923,0,63068109480,63000,53610126840,6879,25738071480,0,13824303480,0,75456350280,63375,58390857000,994,49959,0,30291592680,29912,20807218800,534,14020071840,0,1214175600,0,33096908160,29917,22117793040,12719,235253,1000,0,0,24967402560,8559,23207034960,7140,8866293120,0,7048404000,0,30005930160,11147,23879754000,4967,239864,768,0,22961136240,24529,24747897240,0,5568478920,796,8278495200,0,28122132600,24541,25352730720,10300,239285,999,2246760131
2023-06-04 10:20:00.162222,0,63068109480,62317,53610503400,7838,25738108560,0,13824304200,0,75456350280,62808,58391236080,992,49966,0,30291592680,29916,20807397720,533,14020075800,0,1214175600,0,33096908160,29921,22117971960,12719,235293,1000,0,0,24967402560,8133,23207087160,8011,8866330200,0,7048404360,0,30005930160,11416,23879820240,5143,238369,712,0,22961136240,24268,24748042680,0,5568478920,707,8278499160,0,28122132600,24278,25352876520,10174,239678,1000,2246820111
2023-06-04 10:21:00.152090,0,63068109480,62460,53610882120,7249,25738139520,0,13824305280,0,75456350280,62879,58391616600,993,49979,0,30291592680,29787,20807577000,749,14020079400,0,1214175600,0,33096908160,29796,22118151240,12681,235006,1000,0,0,24967402560,8692,23207141880,7061,8866361160,0,7048405080,0,30005930160,11198,23879885400,4981,238464,776,0,22961136240,23982,24748187760,0,5568478920,561,8278503480,0,28122132600,23988,25353021600,10061,239534,1000,2246880101
2023-06-04 10:22:00.142176,0,63068109480,63875,53611299000,4036,25738173360,0,13824305640,0,75456350280,64003,58392034920,998,49972,0,30291592680,23681,20807743320,733,14020083720,0,1214175600,0,33096908160,23692,22118317920,10071,235294,1000,0,0,24967402560,22742,23207261400,3867,8866395000,0,7048405800,0,30005930160,23069,23880011760,9653,240426,986,0,22961136240,17452,24748318440,0,5568478920,564,8278507440,0,28122132600,17461,25353152280,7447,236365,999,2246940091
2023-06-04 10:23:00.122328,0,63068109480,72474,53611714440,6308,25738201440,0,13824306720,0,75456350280,72748,58392451440,996,49981,0,30291592680,24964,20807888040,774,14020087680,0,1214175600,0,33096908160,24976,22118462640,10630,235014,1000,0,0,24967402560,23504,23207399280,6261,8866423080,0,7048406520,0,30005930160,24323,23880153240,10230,240501,966,0,22961136240,24006,24748451280,0,5568478920,726,8278512120,0,28122132600,24017,25353285120,10166,237153,1000,2247000072
2023-06-04 10:24:00.112029,0,63068109480,70682,53612133120,6593,25738234920,0,13824307440,0,75456350280,70989,58392871560,996,49948,0,30291592680,23629,20808032040,677,14020092000,0,1214175600,0,33096908160,23639,22118606640,10069,234878,1000,0,0,24967402560,23244,23207535000,6944,8866457640,0,7048407240,0,30005930160,24259,23880294360,10256,240233,958,0,22961136240,23809,24748590240,0,5568478920,1028,8278517160,0,28122132600,23831,25353424080,10093,237017,999,2247060061
2023-06-04 10:25:00.104775,0,63068109480,69144,53612554680,8899,25738265520,0,13824308880,0,75456350280,69715,58393294560,992,49982,0,30291592680,22942,20808170640,990,14020097040,0,1214175600,0,33096908160,22964,22118745240,9847,233337,999,0,0,24967402560,22688,23207676840,8799,8866488600,0,7048408320,0,30005930160,24334,23880440520,10268,241777,932,0,22961136240,23514,24748731360,0,5568478920,890,8278523280,0,28122132600,23531,25353565560,9931,237843,999,2247120051
2023-06-04 10:26:00.092540,0,63068109480,69180,53612973720,8350,25738301880,0,13824309600,0,75456350280,69682,58393715400,993,49968,0,30291592680,24001,20808309600,934,14020102800,0,1214175600,0,33096908160,24020,22118884200,10286,233667,999,0,0,24967402560,24456,23207822640,8227,8866524600,0,7048408680,0,30005930160,25802,23880591360,10888,240931,948,0,22961136240,20723,24748865640,0,5568478920,811,8278528320,0,28122132600,20739,25353699840,8761,238065,999,2247180041
2023-06-04 10:27:00.071882,0,63068109480,70493,53613393480,0,25738335360,126,13824309960,0,75456350280,70493,58394137320,1000,49998,0,30291592680,23184,20808451080,1124,14020108920,0,1214175600,0,33096908160,23211,22119025680,9943,233571,999,0,0,24967402560,26856,23207976720,0,8866556640,585,7048409760,0,30005930160,26862,23880750120,11107,241943,1000,0,22961136240,20453,24748989840,0,5568478920,665,8278532640,0,28122132600,20464,25353824400,8643,238184,999,2247240021
2023-06-04 10:28:00.062163,0,63068109480,72008,53613813960,0,25738365960,394,13824310320,0,75456350280,72009,58394559240,1000,49988,0,30291592680,23555,20808590400,1027,14020115760,0,1214175600,0,33096908160,23577,22119165360,10099,233603,999,0,0,24967402560,27533,23208133320,0,8866585080,692,7048410840,0,30005930160,27542,23880910320,11375,242207,1000,0,22961136240,20920,24749114400,0,5568478920,730,8278536240,0,28122132600,20933,25353948600,8853,237878,999,2247300011
2023-06-04 10:29:00.051977,0,63068109480,71564,53614237680,0,25738394400,61,13824310680,0,75456350280,71564,58394984760,1000,50018,0,30291592680,20094,20808721440,1152,14020122240,0,1214175600,0,33096908160,20127,22119296760,8639,233158,998,0,0,24967402560,26321,23208292800,0,8866611360,428,7048411920,0,30005930160,26324,23881073040,10909,241391,1000,0,22961136240,25149,24749247960,0,5568478920,786,8278540560,0,28122132600,25162,25354082160,10564,238968,1000,2247360002
2023-06-04 10:30:00.034157,0,63068109480,69742,53614650960,0,25738422480,868,13824311400,0,75456350280,69747,58395399480,1000,49970,0,30291592680,20080,20808842040,939,14020129080,0,1214175600,0,33096908160,20102,22119417360,8622,233312,999,0,0,24967402560,25474,23208440040,0,8866638360,749,7048413000,0,30005930160,25485,23881224240,10524,242252,1000,0,22961136240,24188,24749393400,0,5568478920,1058,8278545600,0,28122132600,24211,25354227960,10179,238682,999,2247419981
2023-06-04 10:31:00.021921,0,63068109480,73064,53615071080,0,25738447320,1171,13824313920,0,75456350280,73074,58395820680,1000,49965,0,30291592680,22211,20808970200,745,14020133760,0,1214175600,0,33096908160,22224,22119545520,9481,234553,999,0,0,24967402560,26050,23208586560,0,8866664280,895,7048414800,0,30005930160,26066,23881374360,10816,241076,999,0,22961136240,24803,24749538840,0,5568478920,1020,8278551360,0,28122132600,24824,25354373400,10484,237493,999,2247479971
2023-06-04 10:32:00.012020,0,63068109480,71505,53615490480,0,25738473240,731,13824315720,0,75456350280,71509,58396241520,1000,49977,0,30291592680,21783,20809099440,915,14020138440,0,1214175600,0,33096908160,21803,22119675120,9318,234142,999,0,0,24967402560,25625,23208732360,0,8866690200,777,7048416240,0,30005930160,25637,23881524120,10640,241043,1000,0,22961136240,24096,24749682840,0,5568478920,870,8278556760,0,28122132600,24112,25354517400,10208,237159,999,2247539962
2023-06-04 10:33:00.001433,0,63068109480,69517,53615909160,128,25738500240,0,13824316800,0,75456350280,69517,58396661280,1000,49998,0,30291592680,21314,20809231200,1192,14020143840,0,1214175600,0,33096908160,21348,22119806880,9124,234133,998,0,0,24967402560,27150,23208888960,0,8866716480,596,7048417680,0,30005930160,27157,23881683960,11256,241363,1000,0,22961136240,21053,24749813520,0,5568478920,468,8278561080,0,28122132600,21058,25354648440,8960,236191,1000,2247599951
2023-06-04 10:34:00.987133,0,63068109480,69258,53616335760,335,25738514640,0,13824317160,0,75456350280,69259,58397088600,1000,49997,0,30291592680,21815,20809365120,1040,14020150320,0,1214175600,0,33096908160,21840,22119941160,9364,233400,999,0,0,24967402560,26644,23209051680,0,8866729800,67,7048419120,0,30005930160,26644,23881848480,11071,240783,1000,0,22961136240,20798,24749943480,0,5568478920,638,8278565760,0,28122132600,20808,25354778040,8780,238529,1000,2247660935
2023-06-04 10:35:00.966605,0,63068109480,69594,53616755160,7313,25738534440,0,13824317160,0,75456350280,69977,58397509080,995,49990,0,30291592680,21157,20809493280,1207,14020156800,0,1214175600,0,33096908160,21191,22120069320,9088,233329,998,0,0,24967402560,26486,23209213680,6731,8866747440,0,7048419120,0,30005930160,27328,23882011920,11461,240655,969,0,22961136240,21951,24750072720,0,5568478920,626,8278570080,0,28122132600,21960,25354907640,9238,238989,1000,2247720915
2023-06-04 10:36:00.958587,0,63068109480,66643,53617174920,6036,25738549200,0,13824317520,0,75456350280,66915,58397928840,996,49996,0,30291592680,18581,20809610640,1077,14020163280,0,1214175600,0,33096908160,18613,22120186680,7961,233998,998,0,0,24967402560,23786,23209368120,5855,8866761120,0,7048419480,0,30005930160,24496,23882167440,10275,240574,971,0,22961136240,24275,24750220680,0,5568478920,896,8278575480,0,28122132600,24292,25355055600,10215,238587,999,2247780905
2023-06-04 10:37:00.947321,0,63068109480,69112,53617594320,2198,25738563960,0,13824317520,0,75456350280,69147,58398348960,999,49996,0,30291592680,20358,20809733400,1008,14020169040,0,1214175600,0,33096908160,20383,22120309800,8724,233793,999,0,0,24967402560,24522,23209516800,2119,8866776240,0,7048419480,0,30005930160,24614,23882317200,10295,239715,996,0,22961136240,24232,24750368280,0,5568478920,930,8278581600,0,28122132600,24250,25355203560,10161,239476,999,2247840895
2023-06-04 10:38:00.937127,0,63068109480,69999,53618014800,21,25738575840,0,13824317520,0,75456350280,69999,58398769080,1000,49993,0,30291592680,19919,20809855440,1042,14020175160,0,1214175600,0,33096908160,19946,22120431840,8546,233562,999,0,0,24967402560,24902,23209666200,0,8866787760,33,7048419480,0,30005930160,24902,23882467320,10380,240034,1000,0,22961136240,25178,24750517320,0,5568478920,988,8278587360,0,28122132600,25198,25355352600,10530,239527,999,2247900885
2023-06-04 10:39:00.918520,0,63068109480,69879,53618434200,2365,25738589880,0,13824317520,0,75456350280,69919,58399189200,999,50013,0,30291592680,19814,20809974600,1085,14020181640,0,1214175600,0,33096908160,19843,22120551000,8500,233599,999,0,0,24967402560,24740,23209814880,2200,8866801080,0,7048419480,0,30005930160,24837,23882616720,10426,238783,996,0,22961136240,25325,24750669240,0,5568478920,919,8278593120,0,28122132600,25342,25355504520,10580,239768,999,2247960865
2023-06-04 10:40:00.910057,0,63068109480,70428,53618853960,39,25738602120,0,13824317520,0,75456350280,70428,58399609320,1000,50004,0,30291592680,20136,20810094480,1023,14020188120,0,1214175600,0,33096908160,20162,22120671600,8603,234522,999,0,0,24967402560,25102,23209963200,0,8866811880,107,7048419480,0,30005930160,25102,23882765760,10518,238780,1000,0,22961136240,25191,24750820440,0,5568478920,877,8278598160,0,28122132600,25206,25355656080,10623,237455,999,2248020856
2023-06-04 10:41:00.896786,0,63068109480,70037,53619273720,5542,25738605720,0,13824318240,0,75456350280,70256,58400029080,997,50000,0,30291592680,20032,20810212920,1200,14020194960,0,1214175600,0,33096908160,20068,22120790040,8564,234503,998,0,0,24967402560,24532,23210114040,5081,8866815480,0,7048421640,0,30005930160,25052,23882916600,10506,240141,979,0,22961136240,25473,24750971280,0,5568478920,739,8278603200,0,28122132600,25484,25355806560,10753,237185,1000,2248080845
2023-06-04 10:42:00.876600,0,63068109480,70438,53619693120,8801,25738635240,0,13824318600,0,75456350280,70986,58400450280,992,50005,0,30291592680,20388,20810332440,1247,14020201800,0,1214175600,0,33096908160,20426,22120909560,8705,234823,998,0,0,24967402560,24094,23210260920,8261,8866843560,0,7048422720,0,30005930160,25471,23883068160,10772,240031,946,0,22961136240,25956,24751124280,0,5568478920,707,8278607880,0,28122132600,25966,25355959920,10955,237196,1000,2248140825
2023-06-04 10:43:00.867181,0,63068109480,68108,53620112520,9118,25738667640,0,13824319320,0,75456350280,68715,58400871480,991,50022,0,30291592680,19287,20810450520,1224,14020208640,0,1214175600,0,33096908160,19326,22121028000,8279,233579,998,0,0,24967402560,23368,23210407800,8761,8866874520,0,7048423800,0,30005930160,24957,23883220800,10570,240261,936,0,22961136240,25452,24751278000,0,5568478920,867,8278613280,0,28122132600,25467,25356113640,10673,238834,999,2248200815
2023-06-04 10:44:00.857365,0,63068109480,68297,53620533360,9068,25738703640,0,13824319680,0,75456350280,68897,58401295200,991,50036,0,30291592680,18873,20810566800,1242,14020215840,0,1214175600,0,33096908160,18914,22121144280,8103,233578,998,0,0,24967402560,23643,23210556480,8679,8866909080,0,7048424520,0,30005930160,25186,23883375600,10718,239463,939,0,22961136240,25781,24751434600,0,5568478920,852,8278618680,0,28122132600,25796,25356270240,10787,239382,999,2248260806
